Id,SalePrice
2353,200427.33872376443
2354,123803.8517390499
2355,169785.16924024557
2356,148653.99074476337
2357,197054.11058600497
2358,193639.37600010345
2359,135551.07764013897
2360,129847.15551822884
2361,133896.30044797139
2362,253651.63154852987
2363,143545.21078003282
2364,152467.08637939068
2365,221276.59807568116
2366,181911.44284912315
2367,214285.96335980005
2368,206157.2732526854
2369,228646.61781956698
2370,165795.61451523632
2371,165634.10470260182
2372,172073.81058871507
2373,216834.87878603776
2374,277395.2767704587
2375,245992.68187722654
2376,261964.82602527182
2377,369870.84145023866
2378,143049.2575197124
2379,183387.17502523618
2380,145774.17757716213
2381,156238.56115333992
2382,186894.39144018252
2383,205868.27631848943
2384,241866.46911789023
2385,150411.275120328
2386,148231.71058656022
2387,146235.86784826507
2388,96009.46814319557
2389,129861.71948529796
2390,142848.9436346388
2391,137639.27086089994
2392,112721.01079406815
2393,161833.78415792188
2394,150915.57451348225
2395,191891.58476264676
2396,149853.0314756842
2397,189883.2588647098
2398,120121.25945759198
2399,60679.60898800132
2400,52537.917020827495
2401,115697.64764301966
2402,133289.6307493135
2403,126646.43709253555
2404,153869.01271994936
2405,157462.05862167277
2406,136170.97996062782
2407,129269.24854785108
2408,131720.68486611213
2409,140149.20085052605
2410,151521.79838192384
2411,123477.58166952776
2412,168100.58900981152
2413,141830.77605576467
2414,140053.05528281914
2415,134933.73261014977
2416,130834.3808718101
2417,122324.0983306793
2418,126716.33251628645
2419,129531.10663230334
2420,130188.27614796309
2421,154911.18541696944
2422,115446.27205878819
2423,129499.41700941537
2424,150215.6136678828
2425,162142.03518685972
2426,128944.14461626486
2427,131138.74042674855
2428,159869.87419346007
2429,114294.92878103782
2430,132474.84427984583
2431,123980.27317506146
2432,135627.12132930345
2433,139179.6568595092
2434,139121.17091539403
2435,144641.70684355914
2436,105643.36997299468
2437,123185.70803298497
2438,128109.65791544263
2439,110505.53282204643
2440,108583.34155975659
2441,89711.97635527991
2442,107480.35564552949
2443,114861.9402443265
2444,114627.73654236819
2445,92806.77150670302
2446,130538.26381106963
2447,220947.72783970085
2448,132868.67806279517
2449,107208.70912096341
2450,137554.15777534313
2451,114556.48047019649
2452,230988.9761262106
2453,92581.84362718133
2454,115047.805803489
2455,108930.44747323182
2456,142662.9595677968
2457,110134.46691782282
2458,100932.18769868018
2459,113260.84644556916
2460,133023.85504809243
2461,121211.43256862464
2462,137934.21363818742
2463,118146.00146017663
2464,161756.82886999342
2465,124857.5578384332
2466,120487.39548987978
2467,176054.83637728018
2468,85083.15900012416
2469,89437.84759577681
2470,177525.33956774932
2471,195653.68491677364
2472,179165.76571152225
2473,129372.14909903982
2474,97544.29971327544
2475,212794.25117656417
2476,110030.49057209928
2477,135681.4550292893
2478,161923.7661745385
2479,114144.69395743549
2480,129008.34883766045
2481,120784.99269304235
2482,135116.15559178675
2483,117764.08407734182
2484,122622.89032973917
2485,128420.02518466851
2486,150652.94708477493
2487,192189.17103413242
2488,155128.90810049293
2489,157060.764598047
2490,148510.17430150992
2491,91174.67180539673
2492,179497.0721825518
2493,151776.42677829252
2494,158741.87737832923
2495,114793.85701301399
2496,211793.66602814544
2497,147702.55644603565
2498,117032.1502265305
2499,84749.33644568002
2500,111251.99609062652
2501,138095.02390976337
2502,145961.26215029764
2503,107044.87850166048
2504,160291.07798173573
2505,219847.39894174022
2506,267230.4268236587
2507,223971.34060610583
2508,263291.1252156951
2509,222674.3251984026
2510,229606.84595719635
2511,179755.84087858122
2512,215095.37176317212
2513,214557.94035879226
2514,224458.57150812322
2515,141728.34451972254
2516,158833.99565479773
2517,131995.9732793806
2518,147860.8420254413
2519,228859.68667754516
2520,217709.7094692873
2521,191595.42736340867
2522,214717.74842598598
2523,136375.54222330265
2524,124568.40987349926
2525,142433.7989638411
2526,145913.72405410846
2527,131079.1478319542
2528,127629.89874457223
2529,135868.9173447741
2530,102243.58425100149
2531,233544.78459424266
2532,232681.2047889773
2533,195085.227130743
2534,239748.09004999793
2535,284836.94920917845
2536,222518.7873936524
2537,236177.70966850346
2538,183672.69659203177
2539,195973.12682084247
2540,173247.15567781558
2541,185684.16104604074
2542,176658.58764324512
2543,138767.65340821553
2544,99615.3701266874
2545,131089.61789086164
2546,151768.5320120004
2547,134884.16760053398
2548,164715.45439891214
2549,170821.87031750832
2550,350717.42427718395
2551,140357.83581363608
2552,130273.85979725787
2553,95536.67086196408
2554,107366.12055240155
2555,114820.16711551558
2556,108106.51449687155
2557,124571.32890860685
2558,162398.22199993354
2559,132757.30806411692
2560,122616.92476003914
2561,141265.67487869586
2562,131874.85922317512
2563,148996.0575010834
2564,183229.247129791
2565,124848.76446295898
2566,158456.47054091637
2567,129297.55363567226
2568,199775.76127926464
2569,194017.6352101064
2570,107556.07839224927
2571,158089.189087027
2572,178725.48970889108
2573,245402.4865208644
2574,267024.6669818624
2575,118937.62840501602
2576,135631.36101588086
2577,173561.25872355045
2578,105074.89549807706
2579,79158.1694630201
2580,137755.82279677107
2581,125320.90492278933
2582,115643.30959336333
2583,263890.8272972169
2584,164123.5043980137
2585,173268.96189338228
2586,208377.38760753744
2587,212804.45587120956
2588,148523.1632324395
2589,141419.56462608304
2590,225063.6592273983
2591,190953.30852606913
2592,220142.85213809245
2593,266332.1602576934
2594,179040.8481377559
2595,204046.6251286042
2596,336168.86056863604
2597,182002.55958843103
2598,261785.54501336932
2599,319365.2183519491
2600,130951.39487709309
2601,124677.97317551236
2602,84031.77648761924
2603,85045.00945321537
2604,89106.87366112572
2605,90341.54448089893
2606,139312.71054446226
2607,169558.8365899078
2608,210031.5776167789
2609,168848.0033638626
2610,115137.71480762046
2611,135033.3182519555
2612,154025.80087322634
2613,128454.78480014161
2614,124450.52316742684
2615,154213.36780199
2616,134967.452743598
2617,160546.93235147884
2618,168555.06188638226
2619,228977.13000445918
2620,186074.0572994267
2621,179303.15658235384
2622,188782.6809667436
2623,240671.36890054675
2624,261516.5054889681
2625,273124.61143732927
2626,168447.85196282677
2627,185766.12977817585
2628,369410.502393439
2629,434041.2878922477
2630,355523.297213233
2631,407692.7032766455
2632,381338.45159867976
2633,300079.14764061134
2634,370004.98815038276
2635,150636.617889363
2636,200987.71688356763
2637,178807.5770730385
2638,270595.6628720869
2639,172277.26602495328
2640,147626.39536889127
2641,110889.05702961083
2642,191082.62044435635
2643,93691.46563019819
2644,126702.55816906512
2645,95649.39214874274
2646,94822.1390751495
2647,109690.03108528459
2648,136008.6741832464
2649,143957.03483232012
2650,144066.60843233246
2651,153458.77237986698
2652,418360.3752808777
2653,264255.4764948321
2654,242322.05415344852
2655,371670.4474557613
2656,315539.1025419618
2657,315753.6025146175
2658,307722.1953788373
2659,303540.94194880925
2660,320654.3868264661
2661,300093.9892045426
2662,365675.1670486682
2663,264233.98970806465
2664,277818.3232406336
2665,291512.2147011771
2666,277543.5671718193
2667,171391.9878196777
2668,176444.57411788884
2669,171869.6238822623
2670,270816.84758561815
2671,181987.95398717327
2672,178213.82895963642
2673,203994.0972384593
2674,200202.85220277106
2675,179245.38708590792
2676,185222.2163412299
2677,184146.16825765633
2678,265630.0673516691
2679,281466.5581047785
2680,269062.2826980989
2681,418548.2716885426
2682,334359.8331616567
2683,539572.1437646439
2684,328220.8469711366
2685,343331.35015979025
2686,269320.65187348914
2687,315471.2984804652
2688,241079.15761151063
2689,205671.57186951124
2690,446166.89716392854
2691,192690.13183050376
2692,113927.46057994233
2693,184657.72845754906
2694,120280.7956051103
2695,194000.87013888592
2696,185981.08968830283
2697,185980.83888426007
2698,188023.30429597973
2699,183390.61668489614
2700,170189.74242433519
2701,150656.1500182203
2702,121277.53611632211
2703,142446.56496065418
2704,147954.220458723
2705,130383.73567963729
2706,120321.5868974103
2707,116503.62146070943
2708,140418.21296632953
2709,109511.72970228885
2710,129635.11381840399
2711,279139.6142342571
2712,354305.96916118456
2713,174124.5878530193
2714,151882.40141787767
2715,174754.28681439447
2716,167625.97333347885
2717,178473.69351177386
2718,227269.91382552029
2719,150802.30533668745
2720,154631.17221450352
2721,141194.36477540256
2722,166719.9002128891
2723,142092.69220370182
2724,133092.85644337302
2725,129407.12639201507
2726,151011.25536324832
2727,151705.14309101607
2728,163161.16386389278
2729,154706.60188702898
2730,146592.48065426268
2731,121731.18610182288
2732,112770.56265436165
2733,148713.94535645028
